DateTime,PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,hour_sin,hour_cos,month_sin,month_cos,day_of_week,is_weekend,elapsed_hours,elapsed_days,T_RH,T_AH,S1_S5_ratio,S3_S5_diff,S1_S3_diff,CO(GT),C6H6(GT),NOx(GT),NO2(GT)
2004-05-09 22:00:00,1123.0,937.0,866.0,1606.0,941.0,13.8,59.8,0.9398,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,6,1,1444.0,60.166666666666664,825.24,12.969240000000001,1.1934112646121147,-75.0,257.0,,8.9,,
2004-05-09 23:00:00,1101.0,933.0,845.0,1600.0,1022.0,13.8,62.1,0.9721,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998,6,1,1445.0,60.208333333333336,856.98,13.41498,1.0772994129158513,-177.0,256.0,,8.8,,
2004-05-10 00:00:00,997.0,835.0,951.0,1501.0,888.0,13.9,61.1,0.9656,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,1446.0,60.25,849.2900000000001,13.421840000000001,1.1227477477477477,63.0,46.0,,6.5,,
2004-05-10 01:00:00,875.0,654.0,1172.0,1375.0,683.0,14.9,57.6,0.9684,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998,0,0,1447.0,60.291666666666664,858.24,14.429160000000001,1.281112737920937,489.0,-297.0,,3.0,,
2004-05-10 02:00:00,815.0,569.0,1361.0,1344.0,534.0,14.4,60.1,0.9797,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,0,0,1448.0,60.333333333333336,865.44,14.10768,1.5262172284644195,827.0,-546.0,,1.8,,
2004-05-10 03:00:00,803.0,531.0,1462.0,1318.0,489.0,13.8,63.2,0.9952,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998,0,0,1449.0,60.375,872.1600000000001,13.73376,1.6421267893660532,973.0,-659.0,,1.3,,
2004-05-10 04:00:00,829.0,570.0,1304.0,1357.0,562.0,14.2,62.9,1.0136,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,0,0,1450.0,60.416666666666664,893.18,14.39312,1.4750889679715302,742.0,-475.0,,1.8,,
2004-05-10 05:00:00,867.0,625.0,1213.0,1385.0,652.0,14.0,63.8,1.0167,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998,0,0,1451.0,60.458333333333336,893.1999999999999,14.233799999999999,1.3297546012269938,561.0,-346.0,,2.6,,
2004-05-10 06:00:00,1118.0,970.0,837.0,1705.0,1019.0,13.4,67.4,1.0292,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,0,0,1452.0,60.5,903.1600000000001,13.791279999999999,1.0971540726202158,-182.0,281.0,,9.8,,
2004-05-10 07:00:00,1632.0,1587.0,523.0,2459.0,1678.0,14.7,62.3,1.0351,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,0,0,1453.0,60.541666666666664,915.81,15.215969999999999,0.9725864123957092,-1155.0,1109.0,,31.5,,
2004-05-10 08:00:00,1598.0,1668.0,490.0,2617.0,1749.0,16.0,57.3,1.0342,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0,0,1454.0,60.583333333333336,916.8,16.5472,0.9136649514008005,-1259.0,1108.0,,35.2,,
2004-05-10 09:00:00,1378.0,1303.0,633.0,2051.0,1494.0,17.8,51.1,1.0362,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,0,0,1455.0,60.625,909.58,18.44436,0.9223560910307899,-861.0,745.0,4.4,20.2,257.0,117.0
2004-05-10 10:00:00,1132.0,1096.0,731.0,1808.0,1186.0,20.0,45.0,1.0379,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,0,0,1456.0,60.666666666666664,900.0,20.758000000000003,0.954468802698145,-455.0,401.0,2.5,13.4,178.0,107.0
2004-05-10 11:00:00,1108.0,1040.0,767.0,1748.0,1051.0,20.3,44.1,1.0392,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,0,0,1457.0,60.708333333333336,895.23,21.09576,1.054234062797336,-284.0,341.0,2.1,11.7,145.0,95.0
2004-05-10 12:00:00,1131.0,1097.0,735.0,1797.0,1027.0,20.7,42.4,1.0248,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0,0,1458.0,60.75,877.68,21.213359999999998,1.1012658227848102,-292.0,396.0,2.4,13.4,137.0,93.0
2004-05-10 13:00:00,1105.0,1080.0,751.0,1758.0,981.0,20.8,40.6,0.9888,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998,0,0,1459.0,60.791666666666664,844.48,20.567040000000002,1.126401630988787,-230.0,354.0,2.2,12.9,139.0,104.0
2004-05-10 14:00:00,1120.0,1096.0,753.0,1767.0,976.0,21.5,39.7,1.0042,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,0,0,1460.0,60.833333333333336,853.5500000000001,21.5903,1.1475409836065573,-223.0,367.0,2.2,13.4,130.0,102.0
2004-05-10 15:00:00,1100.0,1108.0,800.0,1731.0,932.0,25.0,30.1,0.9394,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,0,0,1461.0,60.875,752.5,23.485,1.1802575107296138,-132.0,300.0,2.3,13.7,148.0,109.0
2004-05-10 16:00:00,1098.0,1124.0,810.0,1716.0,871.0,25.2,29.7,0.9371,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0,0,1462.0,60.916666666666664,748.4399999999999,23.61492,1.2606199770378874,-61.0,288.0,2.1,14.2,120.0,97.0
2004-05-10 17:00:00,1137.0,1234.0,749.0,1824.0,990.0,23.4,32.0,0.91,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,0,0,1463.0,60.958333333333336,748.8,21.294,1.1484848484848484,-241.0,388.0,2.5,17.8,132.0,104.0
2004-05-10 18:00:00,1267.0,1352.0,651.0,1961.0,1196.0,21.0,37.8,0.9298,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,0,0,1464.0,61.0,793.8,19.5258,1.0593645484949832,-545.0,616.0,3.6,22.0,188.0,124.0
2004-05-10 19:00:00,1319.0,1413.0,597.0,2050.0,1329.0,19.2,45.7,1.0084,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,0,0,1465.0,61.041666666666664,877.44,19.361279999999997,0.9924755455229496,-732.0,722.0,4.0,24.4,204.0,135.0
2004-05-10 20:00:00,1160.0,1189.0,698.0,1824.0,1151.0,17.7,50.9,1.0232,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,0,0,1466.0,61.083333333333336,900.93,18.11064,1.0078192875760208,-453.0,462.0,3.0,16.3,167.0,122.0
2004-05-10 21:00:00,1084.0,1063.0,775.0,1703.0,1031.0,16.8,53.6,1.0167,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998,0,0,1467.0,61.125,900.48,17.08056,1.0514064015518914,-256.0,309.0,2.1,12.4,128.0,109.0
2004-05-10 22:00:00,1025.0,963.0,842.0,1621.0,917.0,15.8,56.2,1.0033,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,0,0,1468.0,61.166666666666664,887.96,15.852140000000002,1.1177753544165758,-75.0,183.0,1.7,9.6,106.0,95.0
2004-05-10 23:00:00,953.0,830.0,986.0,1521.0,860.0,16.0,56.5,1.0166,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998,0,0,1469.0,61.208333333333336,904.0,16.2656,1.1081395348837209,126.0,-33.0,1.1,6.4,88.0,86.0
2004-05-11 00:00:00,959.0,812.0,961.0,1518.0,910.0,14.2,64.1,1.0346,0.0,1.0,0.8660254037844387,-0.4999999999999998,1,0,1470.0,61.25,910.2199999999999,14.69132,1.0538461538461539,51.0,-2.0,0.9,6.0,77.0,78.0
2004-05-11 01:00:00,834.0,637.0,1187.0,1362.0,699.0,15.0,59.8,1.0142,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998,1,0,1471.0,61.291666666666664,897.0,15.213,1.1931330472103003,488.0,-353.0,0.4,2.8,36.0,53.0
2004-05-11 02:00:00,787.0,549.0,1366.0,1317.0,596.0,14.3,61.9,1.0031,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,1,0,1472.0,61.333333333333336,885.1700000000001,14.344330000000003,1.320469798657718,770.0,-579.0,0.2,1.6,28.0,43.0
2004-05-11 03:00:00,799.0,555.0,1327.0,1320.0,643.0,12.8,66.0,0.969,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998,1,0,1473.0,61.375,844.8000000000001,12.4032,1.2426127527216173,684.0,-528.0,0.2,1.6,,
2004-05-11 04:00:00,807.0,571.0,1305.0,1335.0,704.0,11.4,70.5,0.9484,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1,0,1474.0,61.416666666666664,803.7,10.811760000000001,1.1463068181818181,601.0,-498.0,,1.8,46.0,53.0
2004-05-11 05:00:00,866.0,686.0,1135.0,1405.0,741.0,12.0,68.0,0.9547,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998,1,0,1475.0,61.458333333333336,816.0,11.4564,1.1686909581646423,394.0,-269.0,0.6,3.6,55.0,48.0
2004-05-11 06:00:00,1035.0,917.0,882.0,1606.0,968.0,11.3,70.4,0.9443,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,1,0,1476.0,61.5,795.5200000000001,10.67059,1.0692148760330578,-86.0,153.0,1.4,8.4,135.0,64.0
2004-05-11 07:00:00,1469.0,1491.0,555.0,2301.0,1561.0,12.7,65.6,0.962,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,1,0,1477.0,61.541666666666664,833.1199999999999,12.2174,0.9410634208840487,-1006.0,914.0,4.6,27.5,327.0,95.0
2004-05-11 08:00:00,1553.0,1575.0,508.0,2423.0,1779.0,14.5,59.8,0.9795,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,1,0,1478.0,61.583333333333336,867.0999999999999,14.20275,0.8729623383923553,-1271.0,1045.0,5.5,31.0,383.0,120.0
2004-05-11 09:00:00,1513.0,1455.0,554.0,2182.0,1822.0,17.5,49.8,0.9877,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,1,0,1479.0,61.625,871.5,17.28475,0.8304061470911087,-1268.0,959.0,4.8,26.0,366.0,153.0
2004-05-11 10:00:00,1395.0,1368.0,605.0,2032.0,1675.0,21.9,35.2,0.9128,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,1,0,1480.0,61.666666666666664,770.88,19.990319999999997,0.8328358208955224,-1070.0,790.0,4.5,22.6,322.0,163.0
2004-05-11 11:00:00,1209.0,1248.0,712.0,1891.0,1295.0,23.5,29.5,0.8435,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,1,0,1481.0,61.708333333333336,693.25,19.82225,0.9335907335907336,-583.0,497.0,3.0,18.3,188.0,119.0
2004-05-11 12:00:00,1142.0,1115.0,776.0,1735.0,1091.0,24.3,29.8,0.8926,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,1,0,1482.0,61.75,724.14,21.690179999999998,1.0467461044912925,-315.0,366.0,2.5,13.9,144.0,96.0
2004-05-11 13:00:00,1140.0,1129.0,765.0,1728.0,1023.0,23.8,31.7,0.9212,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998,1,0,1483.0,61.791666666666664,754.46,21.92456,1.1143695014662756,-258.0,375.0,2.3,14.4,132.0,94.0
2004-05-11 14:00:00,1105.0,1035.0,826.0,1643.0,877.0,24.2,31.2,0.9257,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,1,0,1484.0,61.833333333333336,755.04,22.40194,1.2599771949828962,-51.0,279.0,2.0,11.6,117.0,86.0
2004-05-11 15:00:00,1131.0,1058.0,824.0,1664.0,931.0,26.5,27.2,0.9282,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,1,0,1485.0,61.875,720.8,24.5973,1.2148227712137487,-107.0,307.0,1.9,12.2,121.0,91.0
2004-05-11 16:00:00,1162.0,1064.0,832.0,1675.0,913.0,25.7,28.4,0.9248,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,1,0,1486.0,61.916666666666664,729.88,23.767359999999996,1.2727272727272727,-81.0,330.0,1.9,12.4,124.0,97.0
2004-05-11 17:00:00,1336.0,1326.0,674.0,1923.0,1255.0,26.3,27.5,0.9306,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,1,0,1487.0,61.958333333333336,723.25,24.47478,1.0645418326693228,-581.0,662.0,3.5,21.1,188.0,125.0
2004-05-11 18:00:00,1533.0,1549.0,573.0,2233.0,1571.0,24.4,31.6,0.9545,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,1,0,1488.0,62.0,771.04,23.2898,0.9758115849777212,-998.0,960.0,4.6,29.9,226.0,140.0
2004-05-11 19:00:00,1650.0,1649.0,528.0,2345.0,1779.0,23.1,35.3,0.9845,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,1,0,1489.0,62.041666666666664,815.43,22.741950000000003,0.927487352445194,-1251.0,1122.0,6.3,34.3,266.0,158.0
2004-05-11 20:00:00,1535.0,1458.0,568.0,2120.0,1735.0,21.1,40.2,0.997,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1,0,1490.0,62.083333333333336,848.2200000000001,21.0367,0.8847262247838616,-1167.0,967.0,5.0,26.1,269.0,159.0
2004-05-11 21:00:00,1382.0,1243.0,632.0,1941.0,1511.0,19.2,52.3,1.1516,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998,1,0,1491.0,62.125,1004.1599999999999,22.110719999999997,0.914626075446724,-879.0,750.0,3.3,18.1,183.0,128.0
2004-05-11 22:00:00,1335.0,1122.0,673.0,1840.0,1424.0,18.1,58.7,1.2072,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,1,0,1492.0,62.166666666666664,1062.47,21.850320000000004,0.9375,-751.0,662.0,2.7,14.2,167.0,114.0
2004-05-11 23:00:00,1267.0,1064.0,706.0,1766.0,1348.0,17.3,58.8,1.1494,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998,1,0,1493.0,62.208333333333336,1017.24,19.88462,0.9399109792284867,-642.0,561.0,2.2,12.4,138.0,100.0
2004-05-12 00:00:00,1122.0,926.0,805.0,1619.0,1174.0,16.9,58.8,1.125,0.0,1.0,0.8660254037844387,-0.4999999999999998,2,0,1494.0,62.25,993.7199999999999,19.0125,0.9557069846678024,-369.0,317.0,1.7,8.7,105.0,88.0
2004-05-12 01:00:00,986.0,771.0,964.0,1518.0,947.0,17.6,57.6,1.1484,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998,2,0,1495.0,62.291666666666664,1013.7600000000001,20.211840000000002,1.041182682154171,17.0,22.0,0.8,5.2,54.0,67.0
2004-05-12 02:00:00,966.0,744.0,967.0,1511.0,935.0,15.6,63.9,1.1287,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,2,0,1496.0,62.333333333333336,996.8399999999999,17.60772,1.0331550802139038,32.0,-1.0,0.8,4.6,58.0,65.0
2004-05-12 03:00:00,919.0,661.0,1089.0,1468.0,838.0,14.9,65.7,1.1073,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998,2,0,1497.0,62.375,978.9300000000001,16.49877,1.0966587112171837,251.0,-170.0,0.6,3.1,,
2004-05-12 04:00:00,872.0,632.0,1132.0,1403.0,768.0,15.6,62.2,1.0961,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,2,0,1498.0,62.416666666666664,970.32,17.09916,1.1354166666666667,364.0,-260.0,,2.7,37.0,47.0
2004-05-12 05:00:00,967.0,749.0,996.0,1517.0,881.0,14.0,68.3,1.0884,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998,2,0,1499.0,62.458333333333336,956.1999999999999,15.2376,1.097616345062429,115.0,-29.0,0.8,4.7,84.0,57.0
2004-05-12 06:00:00,1152.0,964.0,800.0,1705.0,1096.0,14.5,65.7,1.0804,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,2,0,1500.0,62.5,952.6500000000001,15.6658,1.051094890510949,-296.0,352.0,1.5,9.6,134.0,73.0
2004-05-12 07:00:00,1500.0,1393.0,560.0,2163.0,1495.0,15.5,62.2,1.0875,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,2,0,1501.0,62.541666666666664,964.1,16.85625,1.0033444816053512,-935.0,940.0,4.1,23.6,279.0,95.0
2004-05-12 08:00:00,1754.0,1716.0,452.0,2667.0,1895.0,17.0,56.8,1.0909,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,2,0,1502.0,62.583333333333336,965.5999999999999,18.5453,0.9255936675461741,-1443.0,1302.0,5.9,37.4,333.0,110.0
2004-05-12 09:00:00,1558.0,1469.0,525.0,2281.0,1758.0,18.8,52.4,1.1285,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,2,0,1503.0,62.625,985.12,21.2158,0.8862343572241184,-1233.0,1033.0,5.1,26.6,336.0,121.0
2004-05-12 10:00:00,1446.0,1350.0,568.0,2140.0,1630.0,19.7,51.9,1.1796,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,2,0,1504.0,62.666666666666664,1022.43,23.23812,0.8871165644171779,-1062.0,878.0,3.9,22.0,280.0,108.0
2004-05-12 11:00:00,1349.0,1236.0,627.0,1964.0,1530.0,20.9,44.6,1.0872,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,2,0,1505.0,62.708333333333336,932.14,22.722479999999997,0.8816993464052287,-903.0,722.0,3.4,17.9,275.0,125.0
2004-05-12 12:00:00,1452.0,1371.0,576.0,2138.0,1622.0,21.9,43.3,1.1265,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,2,0,1506.0,62.75,948.2699999999999,24.67035,0.8951911220715166,-1046.0,876.0,3.3,22.7,207.0,117.0
2004-05-12 13:00:00,1676.0,1534.0,496.0,2413.0,1828.0,20.4,55.7,1.3205,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998,2,0,1507.0,62.791666666666664,1136.28,26.9382,0.9168490153172867,-1332.0,1180.0,5.1,29.3,305.0,131.0
2004-05-12 14:00:00,1327.0,1139.0,658.0,1894.0,1323.0,17.4,67.0,1.325,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,2,0,1508.0,62.833333333333336,1165.8,23.054999999999996,1.00302343159486,-665.0,669.0,3.1,14.7,236.0,126.0
2004-05-12 15:00:00,1248.0,1072.0,713.0,1797.0,1188.0,17.1,64.0,1.2413,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,2,0,1509.0,62.875,1094.4,21.226230000000005,1.0505050505050506,-475.0,535.0,2.5,12.6,183.0,114.0
2004-05-12 16:00:00,1250.0,1074.0,724.0,1806.0,1166.0,17.3,61.1,1.1957,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,2,0,1510.0,62.916666666666664,1057.03,20.68561,1.072041166380789,-442.0,526.0,2.4,12.7,162.0,123.0
2004-05-12 17:00:00,1222.0,1084.0,727.0,1797.0,1108.0,17.7,56.3,1.13,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,2,0,1511.0,62.958333333333336,996.5099999999999,20.000999999999998,1.1028880866425992,-381.0,495.0,2.8,13.0,157.0,116.0
2004-05-12 18:00:00,1159.0,1097.0,748.0,1709.0,995.0,17.4,48.6,0.9559,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,2,0,1512.0,63.0,845.64,16.632659999999998,1.164824120603015,-247.0,411.0,2.9,13.4,136.0,107.0
2004-05-12 19:00:00,1192.0,1143.0,740.0,1767.0,1108.0,17.6,43.7,0.8698,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,2,0,1513.0,63.041666666666664,769.1200000000001,15.308480000000001,1.075812274368231,-368.0,452.0,3.4,14.8,166.0,123.0
2004-05-12 20:00:00,1074.0,954.0,846.0,1570.0,956.0,16.7,47.2,0.892,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,2,0,1514.0,63.083333333333336,788.24,14.8964,1.1234309623430963,-110.0,228.0,2.2,9.4,136.0,112.0
2004-05-12 21:00:00,984.0,851.0,959.0,1452.0,817.0,16.8,45.6,0.8636,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998,2,0,1515.0,63.125,766.08,14.50848,1.204406364749082,142.0,25.0,1.6,6.9,112.0,101.0
2004-05-12 22:00:00,970.0,773.0,1026.0,1425.0,658.0,16.1,52.0,0.946,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,2,0,1516.0,63.166666666666664,837.2,15.2306,1.4741641337386018,368.0,-56.0,1.3,5.2,87.0,91.0
2004-05-12 23:00:00,987.0,800.0,989.0,1462.0,658.0,15.5,57.1,0.996,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998,2,0,1517.0,63.208333333333336,885.0500000000001,15.438,1.5,331.0,-2.0,1.3,5.7,86.0,88.0
2004-05-13 00:00:00,1003.0,836.0,949.0,1455.0,748.0,16.2,50.2,0.9156,0.0,1.0,0.8660254037844387,-0.4999999999999998,3,0,1518.0,63.25,813.24,14.832719999999998,1.3409090909090908,201.0,54.0,1.6,6.5,98.0,96.0
2004-05-13 01:00:00,933.0,747.0,1045.0,1405.0,569.0,16.4,50.5,0.938,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998,3,0,1519.0,63.291666666666664,828.1999999999999,15.383199999999997,1.639718804920914,476.0,-112.0,1.2,4.7,62.0,75.0
2004-05-13 02:00:00,859.0,620.0,1201.0,1316.0,445.0,16.2,52.8,0.9626,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,3,0,1520.0,63.333333333333336,855.3599999999999,15.59412,1.9303370786516854,756.0,-342.0,0.6,2.5,32.0,47.0
2004-05-13 03:00:00,815.0,538.0,1412.0,1272.0,379.0,16.0,53.7,0.9723,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998,3,0,1521.0,63.375,859.2,15.5568,2.150395778364116,1033.0,-597.0,0.4,1.4,,
2004-05-13 04:00:00,792.0,501.0,1554.0,1252.0,354.0,16.2,53.0,0.9672,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,3,0,1522.0,63.416666666666664,858.5999999999999,15.668639999999998,2.23728813559322,1200.0,-762.0,,1.0,21.0,25.0
2004-05-13 05:00:00,835.0,560.0,1409.0,1317.0,407.0,16.2,53.7,0.9799,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998,3,0,1523.0,63.458333333333336,869.94,15.874379999999999,2.0515970515970516,1002.0,-574.0,0.4,1.7,41.0,49.0
2004-05-13 06:00:00,975.0,736.0,1069.0,1459.0,611.0,15.9,55.3,0.991,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,3,0,1524.0,63.5,879.27,15.7569,1.5957446808510638,458.0,-94.0,1.0,4.5,86.0,85.0
2004-05-13 07:00:00,1133.0,957.0,815.0,1652.0,944.0,16.2,55.6,1.0151,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,3,0,1525.0,63.541666666666664,900.72,16.444619999999997,1.2002118644067796,-129.0,318.0,2.0,9.4,174.0,106.0
2004-05-13 08:00:00,1347.0,1237.0,645.0,1984.0,1328.0,16.0,59.3,1.0711,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,3,0,1526.0,63.583333333333336,948.8,17.1376,1.0143072289156627,-683.0,702.0,3.6,17.9,264.0,136.0
2004-05-13 09:00:00,1122.0,1000.0,783.0,1663.0,1085.0,16.6,55.6,1.042,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,3,0,1527.0,63.625,922.9600000000002,17.297200000000004,1.0341013824884793,-302.0,339.0,2.4,10.6,211.0,119.0
2004-05-13 10:00:00,1152.0,1014.0,774.0,1714.0,1139.0,17.4,51.8,1.022,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,3,0,1528.0,63.666666666666664,901.3199999999998,17.782799999999998,1.0114135206321335,-365.0,378.0,2.4,11.0,208.0,122.0
2004-05-13 11:00:00,1020.0,866.0,907.0,1554.0,799.0,17.6,49.7,0.9944,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,3,0,1529.0,63.708333333333336,874.7200000000001,17.50144,1.2765957446808511,108.0,113.0,1.6,7.2,139.0,90.0
2004-05-13 12:00:00,1066.0,927.0,846.0,1608.0,804.0,17.2,52.8,1.0236,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,3,0,1530.0,63.75,908.16,17.60592,1.3258706467661692,42.0,220.0,1.9,8.7,138.0,97.0
2004-05-13 13:00:00,1105.0,1016.0,789.0,1736.0,930.0,18.2,49.6,1.0268,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998,3,0,1531.0,63.791666666666664,902.72,18.687759999999997,1.1881720430107527,-141.0,316.0,2.4,11.1,142.0,98.0
2004-05-13 14:00:00,1056.0,894.0,891.0,1576.0,771.0,19.5,45.0,1.0114,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,3,0,1532.0,63.833333333333336,877.5,19.7223,1.3696498054474708,120.0,165.0,1.7,7.9,131.0,93.0
2004-05-13 15:00:00,1084.0,970.0,818.0,1626.0,845.0,19.5,45.5,1.0189,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,3,0,1533.0,63.875,887.25,19.86855,1.2828402366863905,-27.0,266.0,2.1,9.8,132.0,98.0
2004-05-13 16:00:00,1288.0,1191.0,691.0,1910.0,1192.0,19.8,44.3,1.0104,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,3,0,1534.0,63.916666666666664,877.14,20.00592,1.080536912751678,-501.0,597.0,3.1,16.4,178.0,123.0
2004-05-13 17:00:00,1390.0,1368.0,605.0,2092.0,1494.0,20.3,43.1,1.0114,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,3,0,1535.0,63.958333333333336,874.9300000000001,20.53142,0.9303882195448461,-889.0,785.0,4.6,22.6,228.0,148.0
2004-05-13 18:00:00,1374.0,1303.0,636.0,2036.0,1457.0,20.3,44.4,1.0457,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,3,0,1536.0,64.0,901.32,21.227710000000002,0.9430336307481125,-821.0,738.0,4.5,20.2,232.0,148.0
2004-05-13 19:00:00,1378.0,1342.0,612.0,2076.0,1489.0,19.8,47.9,1.092,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,3,0,1537.0,64.04166666666667,948.42,21.6216,0.9254533243787777,-877.0,766.0,3.9,21.7,204.0,133.0
